region,hid,pid,age,sclfsato,nhood_mistrust,urban,female,hhtenure,hiqual3,worry_crime,cons,denom
7,2333,2457,49,,2.5,1,1,3,3,0,1,1
7,2333,2458,23,4,2,1,1,3,2,0,1,1
7,2334,2459,63,6,2.75,1,0,1,1,1,1,1
7,2335,2460,30,3,2,1,1,2,2,1,1,1
7,2336,2461,47,3,3.25,1,1,2,2,1,1,1
7,2337,2462,17,2,4.25,1,0,2,2,0,1,1
7,2338,2463,33,4,2.5,1,1,1,2,0,1,1
7,2339,2464,52,2,3,1,1,2,1,1,1,1
7,2340,2465,31,7,2,1,1,2,2,0,1,1
7,2341,2466,49,5,2.25,1,0,2,3,0,1,1
7,2342,2467,27,5,2.25,1,1,2,2,1,1,1
7,2343,2468,23,6,2,1,0,3,1,0,1,1
7,2344,2469,47,2,3.25,1,0,1,1,1,1,1
7,2345,2470,31,3,3,1,1,2,3,1,1,1
7,2346,2471,27,3,3.5,1,0,1,2,1,1,1
7,2347,2472,79,4,4,1,0,1,1,1,1,1
7,2348,2473,49,6,2,1,1,1,1,0,1,1
7,2349,2474,42,6,2,1,1,1,1,0,1,1
7,2350,2475,68,6,2,1,0,1,2,0,1,1
7,2351,2476,54,4,2.5,1,0,1,1,1,1,1
7,2352,2477,34,7,2,1,1,1,2,1,1,1
7,2353,2478,19,7,1,1,0,1,2,0,1,1
7,2354,2479,68,6,2.25,1,0,1,2,0,1,1
7,2355,2480,18,6,2,1,1,1,2,0,1,1
7,2356,2481,22,,3,1,0,1,1,0,1,1
7,2357,2482,37,6,2.25,1,0,1,1,1,1,1
7,2358,2483,22,4,3.25,1,0,1,2,1,1,1
7,2359,2484,42,4,3,1,1,1,2,0,1,1
7,2360,2485,39,5,2,1,1,1,2,0,1,1
7,2361,2486,30,,4.25,1,0,1,1,1,1,1
7,2361,2487,65,5,3,1,0,1,1,1,1,1
7,2362,2488,24,6,3.5,1,1,2,2,0,1,1
7,2363,2489,73,6,2.5,1,1,1,1,0,1,1
7,2364,2490,55,4,2,1,1,3,2,0,1,1
7,2365,2491,21,5,4.75,1,1,2,2,0,1,1
7,2366,2492,40,,2.5,1,0,2,3,0,1,1
7,2367,2493,22,2,2.5,1,0,2,2,0,1,1
7,2368,2494,21,3,2.5,1,1,2,2,0,1,1
7,2369,2495,37,,1.25,1,0,2,1,0,1,1
7,2370,2496,61,,2,1,1,2,3,0,1,1
7,2371,2497,56,,3,1,1,1,2,0,1,1
7,2372,2498,17,6,2,1,0,1,,0,1,1
7,2373,2499,57,,3,1,1,1,2,1,1,1
7,2374,2500,38,,2,1,1,1,2,1,1,1
7,2375,2501,48,4,1.5,1,0,1,2,1,1,1
7,2376,2502,38,6,2.25,1,1,1,1,1,1,1
7,2377,2503,44,6,2.5,1,1,1,1,0,1,1
7,2378,2504,53,6,2.25,1,0,2,1,1,1,1
7,2379,2505,18,,2,1,0,1,2,0,1,1
7,2380,2506,49,1,2,1,1,1,1,0,1,1
7,2380,2507,49,2,2.25,1,0,1,1,1,1,1
7,2381,2508,36,6,2.5,1,0,1,2,1,1,1
7,2381,2509,28,5,2.5,1,1,1,2,1,1,1
7,2382,2510,48,5,2.5,1,1,1,1,,1,1
7,2382,2511,21,6,2,1,1,1,1,0,1,1
7,2383,2512,34,5,3,1,1,3,1,1,1,1
7,2384,2513,29,5,3.75,1,1,3,2,1,1,1
7,2385,2514,51,3,1.75,1,0,2,2,0,1,1
7,2386,2515,40,6,2.25,1,0,1,1,1,1,1
7,2387,2516,18,6,1.75,1,1,2,2,0,1,1
7,2388,2517,18,6,2.75,1,1,2,2,1,1,1
7,2389,2518,18,6,2.25,1,0,2,2,0,1,1
7,2390,2519,18,2,4.5,1,1,2,2,1,1,1
7,2391,2520,43,3,1.5,1,1,1,1,1,1,1
7,2392,2521,52,7,2,1,1,1,2,0,1,1
7,2393,2522,32,,2.25,1,0,3,2,1,1,1
7,2394,2523,47,6,2,1,1,1,2,1,1,1
7,2395,2524,16,2,3,1,1,2,2,1,1,1
7,2396,2525,35,2,2.5,1,0,2,3,0,1,1
7,2397,2526,68,,3,1,0,1,1,0,1,1
7,2398,2527,32,6,2.75,1,1,2,1,1,1,1
7,2399,2528,34,7,2.25,1,1,1,2,0,1,1
7,2400,2529,20,6,3,1,0,2,2,0,1,1
7,2401,2530,67,5,3,1,0,1,2,1,1,1
7,2402,2531,46,5,2.25,1,1,1,2,1,1,1
7,2403,2532,46,5,2.5,1,1,2,2,1,1,1
7,2404,2533,54,3,3.75,1,0,2,1,1,1,1
7,2405,2534,68,2,2,1,0,2,2,0,1,1
7,2406,2535,27,6,3,1,1,3,2,1,1,1
7,2407,2536,51,6,2.75,1,1,2,1,0,1,1
7,2408,2537,46,,1.75,1,1,2,3,0,1,1
7,2409,2538,43,6,2.75,1,1,1,1,1,1,1
7,2410,2539,40,4,2.5,1,1,3,1,1,1,1
7,2411,2540,31,6,2,1,1,3,2,0,1,1
7,2412,2541,65,6,2.25,1,0,1,3,0,1,1
7,2413,2542,46,7,2.5,1,1,3,2,1,1,1
7,2414,2543,43,6,2.25,1,1,1,1,1,1,1
7,2415,2544,25,4,3,1,1,2,1,0,1,1
7,2416,2545,43,6,2.75,1,0,1,1,1,1,1
7,2417,2546,27,5,2.25,1,0,3,1,1,1,1
7,2418,2547,45,5,2.75,1,1,3,2,1,1,1
7,2419,2548,45,,2.25,1,0,1,2,0,1,1
7,2420,2549,46,6,2.25,1,1,1,1,0,1,1
7,2421,2550,36,4,2,1,1,1,1,1,1,1
7,2422,2551,43,6,2,1,1,2,2,0,1,1
7,2423,2552,54,3,2.5,1,1,1,1,1,1,1
7,2424,2553,40,3,2,1,0,1,1,0,1,1
7,2425,2554,40,7,2.5,1,0,1,2,0,1,1
7,2426,2555,23,5,2.75,1,0,1,1,1,1,1
7,2427,2556,54,,2,1,1,2,1,0,1,1
7,2428,2557,50,7,3.75,1,1,2,1,0,1,1
7,2429,2558,33,6,2.75,1,0,2,1,0,1,1
7,2430,2559,29,6,3.5,1,0,2,2,1,1,1
7,2431,2560,35,6,2.5,1,1,1,1,0,1,1
7,2432,2561,40,2,2.5,1,1,2,1,1,1,1
7,2433,2562,42,5,2.5,1,0,1,1,1,1,1
7,2434,2563,20,,2,1,0,1,2,0,1,1
7,2435,2564,28,5,2,1,1,3,2,0,1,1
7,2436,2565,61,4,3,1,0,1,2,0,1,1
7,2437,2566,54,5,2.25,1,1,1,1,1,1,1
7,2438,2567,68,6,2.25,1,0,1,2,0,1,1
7,2439,2568,50,6,2.75,1,0,1,2,0,1,1
7,2440,2569,16,5,3,1,0,1,2,1,1,1
7,2441,2570,55,2,2,1,0,1,1,1,1,1
7,2441,2571,52,5,2,1,1,1,2,1,1,1
7,2442,2572,74,6,3,1,0,1,3,1,1,1
7,2443,2573,40,5,2.25,1,1,1,1,1,1,1
7,2444,2574,49,6,2.5,1,1,1,1,1,1,1
7,2445,2575,78,,2.25,1,0,1,2,1,1,1
7,2446,2576,43,6,2.25,1,1,2,1,0,1,1
7,2447,2577,73,3,3.5,1,1,2,2,1,1,1
7,2448,2578,66,1,2.25,1,0,1,2,0,1,1
7,2449,2579,49,3,2.25,1,0,1,1,1,1,1
7,2450,2580,30,7,3,1,1,1,1,0,1,1
7,2451,2581,33,6,2.25,1,1,1,2,0,1,1
7,2452,2582,31,5,2.25,1,1,1,1,1,1,1
7,2453,2583,17,,2.5,1,1,2,2,0,1,1
7,2454,2584,41,,2,1,1,1,2,1,1,1
7,2455,2585,44,6,3,1,1,1,1,1,1,1
7,2456,2586,49,4,3.25,1,1,3,2,1,1,1
7,2457,2587,22,5,2.75,1,1,1,1,1,1,1
7,2458,2588,38,5,2.25,1,0,3,1,0,1,1
7,2459,2589,48,6,2.25,1,1,1,1,1,1,1
7,2460,2590,54,7,2,1,0,1,1,1,1,1
7,2461,2591,35,6,2.75,1,1,1,1,0,1,1
7,2462,2592,44,6,2.5,1,1,1,2,0,1,1
7,2463,2593,47,7,1,1,1,1,2,1,1,1
7,2464,2594,18,7,2.5,1,0,2,1,0,1,1
7,2465,2595,49,3,4.25,1,0,3,1,1,1,1
7,2466,2596,34,6,2,1,1,1,1,1,1,1
7,2467,2597,18,2,3.25,1,1,1,2,1,1,1
7,2468,2598,37,5,3.5,1,0,1,2,1,1,1
7,2469,2599,77,,4,1,0,2,3,1,1,1
7,2470,2600,33,2,2.5,1,1,2,1,1,1,1
7,2471,2601,47,5,1,1,1,1,2,1,1,1
7,2472,2602,50,2,2,1,1,1,1,0,1,1
7,2473,2603,26,1,3.25,1,1,3,2,1,1,1
7,2474,2604,33,3,2.75,1,1,3,1,1,1,1
7,2475,2605,51,5,3.25,1,0,1,2,0,1,1
7,2476,2606,49,6,3,1,0,2,1,0,1,1
7,2477,2607,22,,2.25,1,1,3,1,0,1,1
7,2478,2608,24,2,3.75,1,1,3,1,1,1,1
7,2479,2609,20,,2.5,1,1,2,2,0,1,1
7,2480,2610,54,,2,1,1,1,3,0,1,1
7,2481,2611,32,,3,1,1,2,2,0,1,1
8,2482,2612,44,,3.75,1,1,2,3,1,1,1
8,2483,2613,70,6,3.25,1,0,1,1,0,1,1
8,2483,2614,64,3,3.5,1,1,1,2,0,1,1
8,2484,2615,36,6,2.75,1,1,1,2,0,1,1
8,2485,2616,37,7,1.75,1,1,1,2,0,1,1
8,2486,2617,44,5,2.5,1,1,2,3,0,1,1
8,2487,2618,47,4,2.75,0,1,2,2,1,1,1
8,2488,2619,43,5,2,0,0,1,2,0,1,1
8,2489,2620,25,6,2.25,0,0,1,1,0,1,1
8,2490,2621,32,3,2.75,1,0,3,2,1,1,1
8,2491,2622,19,6,2.75,1,1,2,2,0,1,1
8,2492,2623,73,5,2.75,1,1,1,3,0,1,1
8,2493,2624,54,6,2.75,1,1,2,3,1,1,1
8,2494,2625,32,6,2.25,0,1,3,1,0,1,1
8,2495,2626,41,2,1.75,0,1,1,1,1,1,1
8,2496,2627,44,,3.25,1,0,2,3,1,1,1
8,2496,2628,16,7,2.5,1,0,2,3,0,1,1
8,2497,2629,32,6,2.75,1,1,1,1,0,1,1
8,2498,2630,37,6,1.5,0,1,1,2,1,1,1
8,2499,2631,70,7,2,1,1,1,3,0,1,1
8,2500,2632,57,6,1.25,1,1,1,3,0,1,1
8,2501,2633,17,6,3.5,1,1,1,3,1,1,1
8,2502,2634,69,1,3.5,1,0,1,3,0,1,1
8,2503,2635,42,6,3,1,1,2,1,0,1,1
8,2504,2636,56,5,1.75,1,1,1,1,0,1,1
8,2505,2637,59,6,2.5,1,1,1,1,0,1,1
8,2506,2638,44,2,2.5,1,0,1,1,0,1,1
8,2507,2639,30,2,2,1,0,1,1,0,1,1
8,2508,2640,36,6,2,0,1,1,1,1,1,1
8,2509,2641,70,7,2.25,0,0,1,1,0,1,1
8,2510,2642,64,6,3,1,0,1,2,0,1,1
8,2511,2643,45,5,2,1,0,1,1,1,1,1
8,2512,2644,20,4,3.5,1,0,2,3,1,1,1
8,2513,2645,42,,3,1,1,2,2,0,1,1
8,2514,2646,62,7,1.5,0,1,1,2,0,1,1
8,2515,2647,48,2,2.5,1,1,1,2,1,1,1
8,2515,2648,18,6,2.5,1,0,1,2,0,1,1
8,2516,2649,42,1,2,1,1,1,1,0,1,1
8,2517,2650,53,6,2,1,0,1,1,1,1,1
8,2518,2651,41,6,2.25,1,1,1,1,0,1,1
8,2519,2652,42,5,2.75,1,1,1,2,1,1,1
8,2520,2653,31,4,2.25,1,0,1,2,1,1,1
8,2521,2654,24,4,3,1,0,3,2,0,1,1
8,2522,2655,31,6,3,1,0,1,2,1,1,1
8,2523,2656,31,6,2,1,1,1,1,1,1,1
8,2524,2657,48,6,1.75,1,1,1,2,0,1,1
8,2525,2658,82,7,2.25,1,0,2,2,0,1,1
8,2526,2659,48,4,3.5,1,0,2,2,1,1,1
8,2527,2660,81,,2,1,0,1,2,0,1,1
8,2528,2661,73,,,1,0,1,3,,1,1
8,2529,2662,44,,1.5,0,1,1,1,1,1,1
8,2530,2663,37,2,2,0,1,1,1,0,1,1
8,2531,2664,68,6,2,0,0,1,2,0,1,1
8,2532,2665,70,6,2,0,0,1,2,0,1,1
8,2533,2666,68,6,2.25,1,1,1,2,0,1,1
8,2534,2667,71,6,2,1,1,1,2,1,1,1
8,2535,2668,42,6,1.75,1,0,3,2,0,1,1
8,2536,2669,24,6,2,1,0,1,1,0,1,1
8,2537,2670,21,6,4.25,1,0,3,2,1,1,1
8,2538,2671,60,5,2,0,0,1,2,1,1,1
8,2539,2672,61,6,2.5,0,0,1,1,1,1,1
8,2540,2673,74,7,2,0,0,1,2,0,1,1
8,2541,2674,44,6,2.25,0,0,1,2,0,1,1
8,2542,2675,18,3,4,1,1,2,2,0,1,1
8,2543,2676,39,,3,1,1,3,1,0,1,1
8,2544,2677,38,,2,1,0,1,1,0,1,1
8,2545,2678,36,6,3.25,1,0,1,1,1,1,1
8,2546,2679,58,,2,0,0,1,,0,1,1
8,2547,2680,55,,2.25,1,1,1,,1,1,1
8,2548,2681,21,,2.5,1,0,1,2,0,1,1
8,2549,2682,36,2,2.5,1,1,1,2,0,1,1
8,2550,2683,56,3,2.5,1,0,1,2,1,1,1
8,2551,2684,64,6,2.25,1,1,1,2,0,1,1
8,2552,2685,47,5,3.25,1,1,1,2,1,1,1
8,2553,2686,59,6,2.75,1,1,1,2,0,1,1
8,2554,2687,28,3,3,1,0,3,1,1,1,1
8,2555,2688,39,7,2,1,0,1,2,1,1,1
8,2556,2689,79,7,2.25,1,0,1,2,0,1,1
8,2557,2690,80,6,1.5,1,1,1,3,0,1,1
8,2558,2691,27,5,1.75,1,1,1,1,1,1,1
8,2559,2692,57,3,2.25,1,1,1,1,1,1,1
8,2560,2693,44,6,2,1,1,1,1,0,1,1
8,2561,2694,64,5,2.25,1,0,1,1,0,1,1
8,2562,2695,27,,2.5,1,0,3,2,1,1,1
8,2563,2696,59,6,2.75,0,1,1,2,0,1,1
8,2564,2697,34,6,2.25,0,1,1,1,0,1,1
8,2565,2698,77,6,1.5,1,1,1,3,1,1,1
8,2566,2699,72,6,2.5,1,1,1,2,0,1,1
8,2567,2700,66,5,1.75,1,1,1,1,0,1,1
8,2568,2701,28,,4,1,1,2,2,1,1,1
8,2569,2702,35,6,2.25,1,1,1,1,0,1,1
8,2570,2703,57,6,2.25,1,1,2,3,0,1,1
8,2570,2704,57,2,2,1,0,2,3,0,1,1
8,2571,2705,44,,2.5,0,1,1,2,0,1,1
8,2571,2706,37,,3,0,0,1,1,0,1,1
8,2572,2707,45,6,2,1,1,2,1,1,1,1
8,2573,2708,45,6,2.25,1,0,1,1,1,1,1
8,2574,2709,33,3,2.75,1,0,3,1,1,1,1
8,2574,2710,33,6,2.25,1,1,3,2,1,1,1
8,2575,2711,38,6,3,1,0,1,1,1,1,1
8,2576,2712,55,5,2.25,1,1,1,1,1,1,1
8,2577,2713,39,2,3,1,0,3,1,1,1,1
8,2578,2714,26,6,2.25,1,1,3,1,0,1,1
8,2579,2715,27,6,2.5,1,0,1,2,0,1,1
8,2579,2716,24,3,2.25,1,1,1,1,1,1,1
8,2580,2717,49,3,2.5,1,1,1,2,0,1,1
8,2581,2718,60,6,3,1,1,1,2,1,1,1
8,2582,2719,75,6,2,0,1,1,1,1,1,1
8,2583,2720,56,3,2.5,0,1,1,2,0,1,1
8,2584,2721,76,6,2.75,0,1,1,3,0,1,1
8,2585,2722,36,6,3.25,1,0,1,2,1,1,1
8,2586,2723,32,7,2,1,1,1,2,0,1,1
8,2587,2724,36,6,2.75,1,0,2,2,0,1,1
8,2588,2725,33,7,2.25,1,0,1,1,0,1,1
8,2589,2726,44,6,1.25,0,0,1,1,0,1,1
8,2590,2727,63,5,2.5,1,1,2,2,1,1,1
8,2591,2728,44,5,2.5,1,1,1,1,0,1,1
8,2592,2729,72,4,2.25,1,0,1,1,0,1,1
8,2593,2730,69,6,2,1,0,1,1,1,1,1
8,2594,2731,44,3,3,1,0,2,1,0,1,1
8,2595,2732,39,6,2,1,1,1,2,0,1,1
8,2596,2733,35,6,3,1,1,1,2,1,1,1
8,2597,2734,45,5,3.25,1,0,2,2,1,1,1
8,2598,2735,31,4,2.5,1,1,3,1,1,1,1
8,2599,2736,46,6,3.25,1,1,1,2,1,1,1
8,2600,2737,59,6,2,1,0,1,2,1,1,1
8,2601,2738,29,5,2.5,1,1,1,1,0,1,1
8,2601,2739,31,6,2.5,1,0,1,2,0,1,1
8,2602,2740,80,5,2,1,1,2,3,0,1,1
8,2603,2741,19,7,2,1,0,1,2,0,1,1
8,2604,2742,54,3,3,1,1,2,3,0,1,1
8,2605,2743,82,2,3,0,0,1,3,0,1,1
8,2606,2744,68,6,3.75,0,1,1,2,1,1,1
8,2607,2745,17,6,1.75,0,0,1,,1,1,1
8,2608,2746,44,6,2.25,0,0,1,1,1,1,1
8,2609,2747,55,6,2.25,1,1,1,3,0,1,1
8,2610,2748,40,4,2.5,1,1,3,2,1,1,1
8,2610,2749,26,6,2,1,0,3,1,0,1,1
8,2611,2750,47,4,2,1,1,1,2,0,1,1
8,2612,2751,17,6,1.75,1,1,1,2,0,1,1
8,2613,2752,20,4,2.5,1,1,1,2,1,1,1
8,2614,2753,67,,2,1,1,2,3,0,1,1
8,2615,2754,64,,2.5,1,1,3,,1,1,1
8,2616,2755,27,4,2.25,1,1,3,1,0,1,1
8,2617,2756,27,5,3,1,0,1,2,0,1,1
8,2618,2757,43,,,1,0,1,1,,1,1
8,2619,2758,38,6,2.25,1,1,3,2,0,1,1
8,2620,2759,55,5,2.25,1,1,3,2,1,1,1
8,2621,2760,24,6,4.25,1,1,2,1,1,1,1
8,2622,2761,26,3,2.5,1,0,2,2,1,1,1
8,2623,2762,29,6,3,1,1,2,2,0,1,1
8,2624,2763,52,7,2.75,1,0,1,2,0,1,1
8,2625,2764,87,4,2.25,1,1,1,2,1,1,1
8,2626,2765,33,6,1.5,1,1,2,2,0,1,1
8,2627,2766,17,7,2.25,1,1,1,2,0,1,1
8,2627,2767,21,7,2.25,1,1,1,1,0,1,1
8,2628,2768,78,,2.25,1,1,1,3,0,1,1
8,2629,2769,91,7,2.25,1,1,,2,0,1,1
8,2630,2770,41,6,2,1,1,1,1,1,1,1
8,2631,2771,76,,1.25,0,1,1,1,0,1,1
8,2632,2772,29,3,2.75,0,1,1,2,0,1,1
8,2633,2773,76,,1.75,0,1,1,1,0,1,1
8,2634,2774,94,5,2,1,1,1,2,0,1,1
8,2635,2775,25,4,2,1,1,1,2,0,1,1
8,2636,2776,66,6,2,1,0,1,2,0,1,1
8,2637,2777,34,5,2.5,1,0,2,2,0,1,1
8,2638,2778,53,4,3.5,1,1,1,1,1,1,1
8,2639,2779,32,6,2.25,1,1,3,1,1,1,1
8,2640,2780,23,7,2.25,0,1,1,1,0,1,1
8,2641,2781,32,6,2.5,1,1,1,1,1,1,1
8,2642,2782,63,4,3.25,1,0,1,2,1,1,1
8,2643,2783,19,6,2.25,0,0,1,2,1,1,1
8,2643,2784,17,6,2,0,0,1,,0,1,1
8,2644,2785,58,5,2.5,1,1,1,2,1,1,1
8,2645,2786,48,4,3,1,0,1,2,1,1,1
8,2646,2787,26,6,3,1,1,2,2,0,1,1
8,2647,2788,32,6,2.25,1,1,1,1,1,1,1
8,2648,2789,68,5,2.25,0,1,1,2,1,1,1
8,2649,2790,70,6,1.25,0,1,1,1,0,1,1
8,2650,2791,50,6,3.25,0,1,3,1,0,1,1
8,2651,2792,38,7,2,1,0,1,1,0,1,1
8,2652,2793,41,4,3.25,1,0,3,3,0,1,1
8,2653,2794,72,7,2,0,1,1,3,0,1,1
8,2654,2795,78,5,2,0,1,1,2,1,1,1
8,2655,2796,55,6,1.75,1,0,1,1,1,1,1
8,2656,2797,83,5,2.25,1,1,1,2,0,1,1
8,2657,2798,54,6,1,1,0,3,,1,1,1
8,2658,2799,54,5,2,1,1,1,2,0,1,1
8,2659,2800,47,5,4.75,1,0,1,2,1,1,1
8,2660,2801,35,6,2.5,1,1,3,2,0,1,1
8,2661,2802,22,3,2,1,0,1,2,1,1,1
8,2662,2803,30,3,3,1,0,1,2,1,1,1
8,2663,2804,67,6,2.75,1,1,2,1,0,1,1
8,2664,2805,16,4,1.75,1,0,3,2,0,1,1
8,2665,2806,54,3,2.25,1,1,1,1,1,1,1
8,2666,2807,64,6,3.5,1,1,1,3,1,1,1
8,2667,2808,22,6,3,1,0,2,2,0,1,1
8,2668,2809,66,7,1.25,1,1,1,3,1,1,1
8,2669,2810,19,4,2.25,1,1,1,2,1,1,1
8,2670,2811,19,6,3,1,1,1,2,0,1,1
8,2671,2812,21,6,3.25,0,0,1,1,0,1,1
8,2672,2813,31,6,1.25,0,1,1,1,0,1,1
8,2673,2814,90,,1.75,1,1,1,2,0,1,1
8,2674,2815,82,,2,1,0,1,2,0,1,1
8,2675,2816,53,6,2.25,1,1,1,1,1,1,1
8,2676,2817,39,7,2.25,1,1,1,1,0,1,1
8,2677,2818,38,6,2,1,1,1,2,0,1,1
8,2678,2819,63,6,2.75,1,0,1,1,1,1,1
8,2679,2820,21,2,2.25,1,0,1,2,0,1,1
8,2680,2821,42,6,1.75,1,1,1,2,1,1,1
8,2681,2822,64,7,2.25,1,1,1,1,0,1,1
8,2682,2823,64,6,1.5,1,0,1,1,1,1,1
8,2683,2824,17,7,2.5,1,1,1,2,0,1,1
8,2684,2825,61,6,2.5,1,1,1,1,1,1,1
8,2685,2826,24,6,2,0,0,1,1,1,1,1
8,2685,2827,21,6,2,0,0,1,2,0,1,1
8,2686,2828,40,1,2,0,0,1,1,0,1,1
8,2687,2829,42,6,2.25,1,1,1,1,1,1,1
8,2687,2830,42,6,2.5,1,0,1,2,0,1,1
8,2688,2831,32,4,4.25,1,0,2,2,0,1,1
8,2689,2832,52,4,1.25,1,0,1,2,0,1,1
8,2690,2833,34,5,2,0,0,1,1,0,1,1
8,2691,2834,46,1,2,1,0,1,2,0,1,1
8,2692,2835,23,2,1.75,0,1,1,1,1,1,1
8,2693,2836,18,7,2.75,0,1,2,2,1,1,1
8,2694,2837,56,5,5,1,1,1,2,1,1,1
8,2695,2838,51,6,2.25,1,1,1,1,0,1,1
8,2696,2839,80,2,2,1,1,2,2,0,1,1
8,2697,2840,84,4,3.25,1,1,1,2,1,1,1
8,2698,2841,43,5,3.5,1,0,2,2,0,1,1
8,2699,2842,19,1,5,1,0,1,2,1,1,1
8,2700,2843,35,3,2.5,0,0,1,2,0,1,1
8,2701,2844,45,5,2.25,1,0,1,1,0,1,1
8,2702,2845,27,5,1.5,0,1,2,1,1,1,1
8,2703,2846,64,6,2,0,0,1,2,0,1,1
8,2704,2847,17,6,1.5,1,1,1,2,0,1,1
8,2705,2848,72,6,2.5,0,1,1,2,0,1,1
8,2706,2849,55,1,2.5,0,0,1,1,0,1,1
8,2707,2850,65,7,2,0,1,1,2,0,1,1
8,2708,2851,45,5,3.25,1,1,1,1,1,1,1
8,2709,2852,52,4,2.25,1,0,1,1,0,1,1
8,2710,2853,51,6,2,1,0,1,1,0,1,1
8,2711,2854,46,5,2.5,1,1,3,1,1,1,1
8,2712,2855,36,6,1.5,1,1,1,1,1,1,1
8,2713,2856,33,5,3.75,1,1,2,1,1,1,1
8,2714,2857,50,3,2.5,0,1,3,1,1,1,1
8,2715,2858,21,6,2,1,1,3,2,1,1,1
8,2716,2859,76,5,2.25,1,1,1,2,0,1,1
8,2717,2860,54,3,3.5,1,0,1,2,1,1,1
8,2718,2861,50,5,1.75,1,1,1,1,0,1,1
8,2719,2862,53,6,2,0,0,1,2,0,1,1
8,2719,2863,50,5,2,0,1,1,2,0,1,1
8,2720,2864,22,6,2,1,0,1,2,0,1,1
8,2721,2865,43,6,2.5,1,1,3,1,1,1,1
8,2721,2866,20,5,2.75,1,1,3,2,0,1,1
8,2722,2867,29,2,2,0,0,1,2,0,1,1
8,2723,2868,37,7,2.25,1,1,3,3,0,1,1
8,2724,2869,25,2,2.5,1,1,1,2,0,1,1
8,2725,2870,54,3,2.25,0,0,3,2,1,1,1
8,2726,2871,25,6,2.25,1,0,1,2,0,1,1
8,2727,2872,65,4,2,1,0,2,3,0,1,1
8,2728,2873,45,3,2,1,1,1,2,0,1,1
8,2729,2874,34,6,2.5,1,1,1,2,0,1,1
8,2730,2875,50,6,2.75,1,0,2,1,0,1,1
8,2731,2876,69,5,3.25,0,0,2,2,0,1,1
8,2732,2877,76,6,2,1,1,1,3,0,1,1
8,2733,2878,48,5,1.5,1,0,1,2,0,1,1
8,2734,2879,71,6,2,0,0,1,1,0,1,1
8,2735,2880,34,3,2.75,1,0,3,1,0,1,1
8,2736,2881,50,6,2,1,1,1,2,0,1,1
8,2737,2882,79,,2,1,1,1,2,0,1,1
8,2738,2883,20,5,2.5,1,1,1,2,1,1,1
8,2739,2884,27,2,3,1,0,1,1,0,1,1
8,2740,2885,46,4,3.5,1,1,2,2,1,1,1
8,2741,2886,54,6,2.25,1,1,1,2,0,1,1
8,2742,2887,34,2,3.5,1,0,1,2,0,1,1
8,2743,2888,65,5,2.25,0,0,1,2,0,1,1
8,2744,2889,38,1,2.5,0,1,2,2,0,1,1
8,2745,2890,57,,2.5,1,1,1,2,1,1,1
8,2746,2891,53,,2.25,1,0,1,2,0,1,1
8,2747,2892,69,,1.5,1,0,1,2,1,1,1
8,2748,2893,16,,2,1,0,1,2,0,1,1
8,2749,2894,48,6,2.25,1,0,1,2,0,1,1
8,2749,2895,45,6,3,1,1,1,2,1,1,1
8,2750,2896,29,6,1.5,1,1,3,1,0,1,1
8,2751,2897,31,3,2.75,1,1,3,2,1,1,1
8,2752,2898,61,7,1.75,1,1,1,2,0,1,1
8,2753,2899,37,6,2,1,1,1,1,1,1,1
8,2754,2900,42,5,3.25,1,1,3,1,1,1,1
8,2755,2901,55,6,1.25,0,0,2,1,0,1,1
8,2756,2902,56,3,1.75,0,1,1,1,0,1,1
8,2756,2903,57,5,2.5,0,0,1,1,0,1,1
8,2757,2904,34,3,2,0,1,1,2,0,1,1
8,2758,2905,60,6,2,0,1,1,1,1,1,1
8,2759,2906,42,5,1.25,1,1,1,2,1,1,1
8,2760,2907,83,6,2,1,0,1,1,0,1,1
8,2761,2908,52,4,4,1,0,1,2,1,1,1
8,2762,2909,22,4,2.5,1,1,3,2,1,1,1
8,2763,2910,21,7,2,0,1,1,2,0,1,1
8,2764,2911,23,6,2,0,1,1,1,1,1,1
8,2765,2912,46,,2.5,1,0,1,,0,1,1
8,2766,2913,58,,2.75,1,1,1,2,0,1,1
8,2767,2914,68,4,2.25,1,0,1,2,0,1,1
8,2768,2915,38,2,2.25,1,1,1,2,1,1,1
8,2769,2916,33,1,1.25,0,1,1,2,0,1,1
8,2770,2917,24,6,4.5,1,1,2,2,1,1,1
8,2771,2918,83,,2,1,1,2,3,0,1,1
8,2772,2919,32,7,2.25,1,0,3,1,1,1,1
8,2773,2920,59,6,2,1,1,1,3,0,1,1
8,2774,2921,44,,2.5,1,1,1,1,1,1,1
8,2775,2922,53,7,1.75,1,0,1,1,0,1,1
8,2776,2923,46,6,2,1,0,2,3,0,1,1
8,2777,2924,76,6,2.75,1,0,3,2,0,1,1
8,2778,2925,69,,2.75,1,0,2,3,0,1,1
8,2779,2926,53,4,3,1,1,1,1,0,1,1
8,2780,2927,81,2,2.25,1,1,1,1,1,1,1
8,2781,2928,43,6,2,1,1,1,1,1,1,1
8,2782,2929,65,7,2.5,1,0,1,2,0,1,1
8,2783,2930,39,6,2,1,0,1,1,0,1,1
8,2784,2931,38,3,2.25,1,1,2,2,1,1,1
8,2785,2932,75,6,2.25,0,0,2,3,0,1,1
8,2786,2933,43,5,1.25,0,0,1,1,0,1,1
8,2787,2934,62,6,1,0,0,1,1,1,1,1
